chunk_id,stratum,initial_effective_labels,cascade_labels,cascade_confidence,flash_labels,flash_confidence,pro_available,pro_labels,pro_confidence,final_reference_labels,final_event_id,final_reviewer,final_batch_id
l2yKTiwZ70M_a3bf2c1cf106e006997d,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
l3C7KiVtrXU_4303954ffa6a19e7ddb5,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-2da2b1305974b54e5601495a,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
l3C7KiVtrXU_ac2ce49ac7de824459b3,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-aa149d147188eee4a5cf8814,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
l4U9zMCDki8_278f79139d3e07cff364,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
l6k6KQZtqjg_3df1f51e904883830003,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
l6k6KQZtqjg_5b33e18caa80b3a32a55,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
l6k6KQZtqjg_ba3dc950142349b2fb93,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
l9EAPsz56qc_133e69af3e0a9090b481,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-b7be0836a3e24c91a49e8a02,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
l9EAPsz56qc_1bd3704cfdd020214328,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.6,1,,0.65,SEGURO,codex-7be671f4ca5b04f470a3ee5e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
l9EAPsz56qc_1f7382633534b6bd090b,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.5,1,SEGURO,0.95,SEGURO,,,
l9EAPsz56qc_5d8dd8748137eb81a7e1,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.5,1,,0.65,SEGURO,codex-e45b5fb10c72e2703446a71e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
l9EAPsz56qc_63d7a5f0cbc95e29704f,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.75,1,,0.65,SEGURO,codex-4e4e66cac89ed22138fd3653,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
l9EAPsz56qc_a233b9e4bf2f78d6c454,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,,0.65,1,SEGURO,0.9,SEGURO,,,
l9EAPsz56qc_deeca73508d778d14e86,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,,0.65,1,SEGURO,0.9,SEGURO,,,
l9EAPsz56qc_eb45772bf80793f086bf,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
l9EAPsz56qc_f72b6a772f144a68090e,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.6,1,,0.65,SEGURO,codex-fbec590b72671ff9108b546f,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lAbIYGqCbDY_0b95bf9d6a0659ddfc46,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAbIYGqCbDY_34530ba081c5f5fe5840,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAbIYGqCbDY_d65bb0f5ef13752139c8,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAdmg8Obdck_28ec3b997edb2684fb01,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
lAdmg8Obdck_3ad260294f2838a8c856,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAdmg8Obdck_42ecfe3e166ef88ac46a,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAdmg8Obdck_58d84a3bb5c589340319,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAdmg8Obdck_60e185fc7f5dae4e0ca2,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,SEGURO,0.9,1,,0.65,SEGURO,codex-461fd06c06b13783eb262111,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lAdmg8Obdck_611523f1ba0d7cc046f8,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAdmg8Obdck_67a2d1728729fb34a87e,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-2e8ab8b1b08407c385b3f935,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lAdmg8Obdck_6cbb3d4d62234a8c433e,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAdmg8Obdck_7ba64f73a5323f2e7c19,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,SEGURO,0.9,1,,0.65,SEGURO,codex-5f9264b790960db07ccbcaa1,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lAdmg8Obdck_83a41e6ff63f780146b3,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lAdmg8Obdck_848d179989528b44b661,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
lAdmg8Obdck_c57e238ce13da97ee920,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
lAdmg8Obdck_c59ee8271f8afc6f88e2,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.9,1,SEGURO,0.95,SEGURO,,,
lAdmg8Obdck_d75585a4b453336de0bf,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
lAdmg8Obdck_db011d731cb2cd5dc351,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lAdmg8Obdck_ff43f920814952190368,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lDhfGD1opn4_814fa592b1677f71bf30,"('SEGURO', 'deepseek-v4-pro', 'needs_review')",SEGURO,SEGURO,0.85,ATAQUE_POR_GENERO_IDENTIDAD|CONTENIDO_SEXUAL,0.85,1,SEGURO,0.85,SEGURO,aee64b28-21de-5d85-b129-9618b4a6e6c3,reviewer-879d60dc246ead2d,
lDhfGD1opn4_c599499513b178c53106,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
lDyQUTXGnQQ_21bba2642180a8a69967,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.85,SEGURO,0.85,0,,,SEGURO,,,
lDyQUTXGnQQ_3a0f06af999cfa411957,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-ab36872f9f8a89d64eb48dd8,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lDyQUTXGnQQ_5f185bbb98fc66ee0a24,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
lDyQUTXGnQQ_76bb0f1efb1759f97f07,"('ATAQUE_POR_GENERO_IDENTIDAD', 'deepseek-v4-pro', 'resolved')",ATAQUE_POR_GENERO_IDENTIDAD,ATAQUE_POR_GENERO_IDENTIDAD,0.9,ATAQUE_POR_GENERO_IDENTIDAD,0.9,1,ATAQUE_POR_GENERO_IDENTIDAD,0.9,ATAQUE_POR_GENERO_IDENTIDAD,,,
lF1FI85zWJk_360eb9ef83ccf84f8cbc,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.93,,0.65,1,SEGURO,0.93,SEGURO,codex-c5df95f2d33d7dbf30dfff50,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lF1FI85zWJk_e3a169f7fb0f3fbbb28b,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lHHORYUcZdk_7db3f79cffd5f78f1561,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-ed259667971d9cbd2554a665,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_0936dbec4870225cdb23,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-03a695e04fecdf7a82a5f2dd,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_1341d49e7af20d19c832,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.96,,0.65,1,SEGURO,0.96,SEGURO,codex-4394c197898afcfec0fc6e49,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_13dfbbbc67d5ebe7ed2b,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-75d6234d4fe2684727bac18d,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_1792e555f9c1d52c60a1,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lIo6yArI7QA_257bd396d703235f3aec,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-ad6af3611985f012d38d1fbf,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_2585127e2ba5777a8bc1,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lIo6yArI7QA_28c78c31eb775adab904,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_30799109ec83e7f71e25,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.97,,0.65,1,SEGURO,0.97,SEGURO,codex-4da2ce3ea69d3c9d3397d794,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_34901a093a780697b9a0,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-3e94f537a203548bf46bf3b5,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_39424e84fd614c02104f,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lIo6yArI7QA_3a08c42254342a1d1f88,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_488bf92a87472598dd3c,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-b58875f591f7c75eed78a744,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_4be414629142d515c695,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_4e73978f2fbfd9ec6d71,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.96,,0.65,1,SEGURO,0.96,SEGURO,codex-864774158f75554ebcb57be2,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_53eb82342d10a42d2b42,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_552453033268f009032a,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
lIo6yArI7QA_5cc778d5880a065ac0f3,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_61c14f5402bab3bde380,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-c5e21a759d25105aa38177f4,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_65d86946127532d03b61,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-39594e4e8eb3a372fa64579a,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_67efff7e2098825d86b4,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-34d0a995ff2a9937a8c096ff,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_69a2915fb67c583047da,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-c0dfaad229ef6290bfd2f8bc,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_6cd41f80f7b6ea2509b8,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_6e73ae029f1f5b156410,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_6ed5d580fe6ea77aa81b,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-c3045fad565ec2630abe9b6c,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_73e072a7171e5ee66bbf,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_75bb62e9dc67a46d9886,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.97,,0.65,1,SEGURO,0.97,SEGURO,codex-640591d0ff6ce2271968ebb6,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_82d432309ef37bf0ebbf,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-afa5b51ba6f7390077ab982e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_856f7b1c601b7cf9dc94,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-dee9ac74d3b9309c46e70f24,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_8868cca2e1feaf59fd55,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-b27d84991bf2550bae733019,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_a2d5f5428bfbb3477cc3,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-a3dec4aa7da9837b2adf420c,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_b4019c4b51b4ce0a8e3e,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-d9999aa60f757a9b80f1a1e7,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_b5d9545f760a69de9d65,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-def05112d700b5ccda720676,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_bb527f8c30af71f8f23c,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-4c2e2b0bd5d914ab169e47a1,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_c8e27945c3d4392e75da,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.96,,0.65,1,SEGURO,0.96,SEGURO,codex-99eba13ad718b5d70d99a43f,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_d309b7f7eebd67668556,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,,0.95,,0.95,0,,,SEGURO,codex-e99aaa5cc3ffea83b63654df,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_d5cbe78485ab9a6cbd7c,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-6bdc04781a9edc2c4270d85e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_dd02bc7fcc1b861509a6,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_dfa8c9a66f1152ffa21c,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.97,,0.65,1,SEGURO,0.97,SEGURO,codex-44d83bb033c66e896e99636f,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_e658b38f93fae924b1b9,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-211503d67d0a1992e028f832,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_e777839142242e614fa6,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-d92c550aaaa2f0143e6574cb,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_e92ce98f5c7749dd270f,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-baec6ab1a1dc57bfdbb0bacd,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_ea978c6aff62fb113bcf,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-2314aeec03e690d26888b8cf,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lIo6yArI7QA_f70d213bdb6d4545e751,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lIo6yArI7QA_fad8cbcb27afb6449f84,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lIo6yArI7QA_fd029479cb0b7041dabe,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-9f6d01ff7a3e7804a34930ef,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lL_G99Fh6vM_d1b0bd9b6f98f8765b47,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lL_G99Fh6vM_e46ca6d768a0add67e18,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lL_G99Fh6vM_ed5d11505e85ae9f926b,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
lMB6NvJUmPo_0f23e41bc18efcc31fe6,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.9,1,,0.65,SEGURO,codex-c3702b5cc7cb88eea64f5d95,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lMB6NvJUmPo_62c5cb4c09961061404d,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-53f02a5e04d36ddb32244805,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lMaCCsrJti4_c2afeb02086d20462563,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-73ad9dd3fd01b087e3ef2f08,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lNf_cXlejSs_10c894f99ffb4166b31d,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-28526e64d95086f8397e8aa1,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lNf_cXlejSs_2a03f9b0ce6872c7c6b7,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-7751ffd77e1db23614c5201b,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lNf_cXlejSs_45e6ca0521185ce180cf,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
lNf_cXlejSs_88233f97320f822e922b,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.95,1,SEGURO,0.95,SEGURO,,,
lNf_cXlejSs_99804e751cc855b17909,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lNf_cXlejSs_f742dd8a3574b7aa3330,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-db5e0ba73b0cb65194f3a838,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lO6opw6YCdo_9139a654b3010019fa5d,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-0e96705079b99dfb1143d545,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lO6opw6YCdo_a24db64597510fb1eb7e,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.93,,0.65,1,SEGURO,0.93,SEGURO,codex-c974865bde9cde5204637f85,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lO6opw6YCdo_ed65273c98e00eb20541,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-def5b26e916d9d30a264a7b5,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lR1IwQFTW4w_8c5391fcec9603f8efac,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lRqafSwe7MQ_eb462dc41f2842cfc55c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lSYqzXMquD4_0bcb5dcf4cab7e904f80,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lSYqzXMquD4_129286b815899c8d3eed,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.85,SEGURO,0.95,1,SEGURO,0.85,SEGURO,,,
lSYqzXMquD4_4bb1a71e06ab59628af5,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lSYqzXMquD4_e4ad3651d89701c670c9,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lUaUv787zro_3aa477cb228bd385172a,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.6,1,SEGURO,0.95,SEGURO,,,
lUaUv787zro_48a5139c95586f023d8e,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-410049b6033fba53d557e238,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lUaUv787zro_6c791868806f7120909f,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.8,1,,0.65,SEGURO,codex-84dc9ea07ffdf3c904e059cd,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lUaUv787zro_e9f4ac4f1311740a04eb,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-df2aa76051fd5b47b202f7a0,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lUaUv787zro_eab8a1e6ba9a193fbf1c,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-252549be163f7d9a259effac,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
lWOC1DPgts0_804436d10ffc936f2d65,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
lYLY_Wfso1c_48840cd8c68bf07c560e,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,ATAQUE_POR_GENERO_IDENTIDAD,0.85,1,SEGURO,0.9,SEGURO,,,
lYaH5VJDAlw_269076c62f195aea1c11,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
